Reaction,Ground turth,LocalMapper,RXNMapper,GraphMapper,LocalMapper_Conf,RXNMapper_Conf,GraphMapper_Conf,Source
CSc1ccccc1.OO>>CS(=O)c1ccccc1,[CH3:1][S:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[OH:9][OH:10]>>[CH3:1][S:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)=[O:9],[CH3:1][S:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[OH:9]O>>[CH3:1][S:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)=[O:9],[CH3:1][S:2][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.O[OH:3]>>[CH3:1][S:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1,[OH:9][OH:10].[cH:5]1[cH:4][c:3]([cH:8][cH:7][cH:6]1)[S:2][CH3:1]>>[cH:5]1[cH:4][c:3]([cH:8][cH:7][cH:6]1)[S:2](=[O:10])[CH3:1],True,0.5756831464506414,0,typical
CC(=O)Cl.CC(=O)Cl.COc1c(OC)c2ccccc2c2ccccc12>>COc1c(OC)c2ccc(C(C)=O)cc2c2cc(C(C)=O)ccc12,[CH3:19][C:20]([Cl:21])=[O:22].[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[c:13]2[c:14]1[cH:15][cH:16][cH:17][cH:18]2.[CH3:23][C:24]([Cl:25])=[O:26]>>[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][c:10]([C:24]([CH3:23])=[O:26])[cH:11][c:12]2[c:13]2[c:14]1[cH:15][cH:16][c:17]([C:20]([CH3:19])=[O:22])[cH:18]2,[CH3:23][C:24](Cl)=[O:26].[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[c:13]2[c:14]1[cH:15][cH:16][cH:17][cH:18]2.[CH3:19][C:20](Cl)=[O:22]>>[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][c:10]([C:24]([CH3:23])=[O:26])[cH:11][c:12]2[c:13]2[c:14]1[cH:15][cH:16][c:17]([C:20]([CH3:19])=[O:22])[cH:18]2,Cl[C:19]([CH3:20])=[O:21].Cl[C:11]([CH3:12])=[O:13].[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][cH:10][cH:14][c:15]2[c:16]2[cH:17][cH:18][cH:22][cH:23][c:24]12>>[CH3:1][O:2][c:3]1[c:4]([O:5][CH3:6])[c:7]2[cH:8][cH:9][c:10]([C:11]([CH3:12])=[O:13])[cH:14][c:15]2[c:16]2[cH:17][c:18]([C:19]([CH3:20])=[O:21])[cH:22][cH:23][c:24]12,[C:2]([CH3:1])([Cl:4])=[O:3].[C:6]([CH3:5])([Cl:8])=[O:7].[cH:19]1[cH:18][cH:17][cH:16][c:15]2[c:20]1[c:21]3[cH:22][cH:23][cH:24][cH:25][c:26]3[c:11]([O:10][CH3:9])[c:12]2[O:13][CH3:14]>>[O:3]=[C:2]([CH3:1])[c:23]1[cH:22][c:21]2[c:26]([c:11]([O:10][CH3:9])[c:12]([c:15]3[c:20]2[cH:19][c:18]([C:6](=[O:7])[CH3:5])[cH:17][cH:16]3)[O:13][CH3:14])[cH:25][cH:24]1,False,0.4525021889311165,0,typical
CCOC(=O)C=CC(=O)OCC.O=S1(=O)CC=CC1>>CCOC(=O)C1CC=CCC1C(=O)OCC,[CH3:8][CH2:9][O:10][C:11]([CH:12]=[CH:13][C:14]([O:15][CH2:16][CH3:17])=[O:18])=[O:19].[O:1]=[S:2]1(=[O:7])[CH2:3][CH:4]=[CH:5][CH2:6]1>>[CH2:3]1[CH:4]=[CH:5][CH2:6][CH:12]([C:11]([O:10][CH2:9][CH3:8])=[O:19])[CH:13]1[C:14]([O:15][CH2:16][CH3:17])=[O:18],[CH3:8][CH2:9][O:10][C:11]([CH:12]=[CH:13][C:14]([O:15][CH2:16][CH3:17])=[O:18])=[O:19].O=S1(=O)[CH2:3][CH:4]=[CH:5][CH2:6]1>>[CH2:3]1[CH:4]=[CH:5][CH2:6][CH:12]([C:11]([O:10][CH2:9][CH3:8])=[O:19])[CH:13]1[C:14]([O:15][CH2:16][CH3:17])=[O:18],[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:11][C:12](=[O:13])[O:14][CH2:15][CH3:16].O=S1(=O)[CH2:7][CH:8]=[CH:9][CH2:10]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]=[CH:9][CH2:10][CH:11]1[C:12](=[O:13])[O:14][CH2:15][CH3:16],[CH2:16]1[CH:17]=[CH:18][CH2:19][S:14]1(=[O:13])=[O:15].[O:5]=[C:4]([CH:6]=[CH:7][C:8](=[O:9])[O:10][CH2:11][CH3:12])[O:3][CH2:2][CH3:1]>>[CH:17]1=[CH:18][CH2:19][CH:7]([CH:6]([CH2:16]1)[C:4]([O:3][CH2:2][CH3:1])=[O:5])[C:8]([O:10][CH2:11][CH3:12])=[O:9],False,0.6819350928932724,0,typical
CCOC(=O)C1CC=CCC1C(=O)OCC>>CCOC(=O)C1CCCCC1C(=O)OCC,[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]1[CH:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH:14]=[CH:15][CH2:16]1>>[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]1[CH:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]1[CH:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH:14]=[CH:15][CH2:16]1>>[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]1[CH:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]=[CH:9][CH2:10][CH:11]1[C:12](=[O:13])[O:14][CH2:15][CH3:16]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH2:8][CH2:9][CH2:10][CH:11]1[C:12](=[O:13])[O:14][CH2:15][CH3:16],[CH:8]1=[CH:9][CH2:10][CH:11]([CH:6]([CH2:7]1)[C:4]([O:3][CH2:2][CH3:1])=[O:5])[C:12]([O:14][CH2:15][CH3:16])=[O:13]>>[C:4]([CH:6]1[CH:11]([C:12](=[O:13])[O:14][CH2:15][CH3:16])[CH2:10][CH2:9][CH2:8][CH2:7]1)(=[O:5])[O:3][CH2:2][CH3:1],True,0.9591170693488617,0,typical
Nc1ccccc1.OC(c1ccccc1)(c1ccccc1)c1ccccc1>>Nc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[NH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.[OH:8][C:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[NH2:1][c:2]1[cH:3][cH:4][c:5]([C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:6][cH:7]1,[NH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.O[C:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[NH2:1][c:2]1[cH:3][cH:4][c:5]([C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:6][cH:7]1,[NH2:1][c:2]1[cH:3][cH:4][cH:5][cH:25][cH:26]1.O[C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[NH2:1][c:2]1[cH:3][cH:4][c:5]([C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[cH:25][cH:26]1,[cH:11]1[cH:12][cH:13][cH:14][cH:15][c:10]1[C:9]([c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)([c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)[OH:8].[cH:4]1[cH:3][c:2]([cH:7][cH:6][cH:5]1)[NH2:1]>>[cH:12]1[cH:11][c:10]([cH:15][cH:14][cH:13]1)[C:9]([c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)([c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)[c:5]4[cH:4][cH:3][c:2]([cH:7][cH:6]4)[NH2:1],True,0.2039160900894632,0,typical
CC(=O)CCC(C)=O.Nc1ccc(I)cc1F>>Cc1ccc(C)n1-c1ccc(I)cc1F,[CH3:10][C:11]([CH2:12][CH2:13][C:14]([CH3:15])=[O:16])=[O:17].[NH2:1][c:2]1[cH:3][cH:4][c:5]([I:6])[cH:7][c:8]1[F:9]>>[n:1]1(-[c:2]2[cH:3][cH:4][c:5]([I:6])[cH:7][c:8]2[F:9])[c:11]([CH3:10])[cH:12][cH:13][c:14]1[CH3:15],[CH3:10][C:11]([CH2:12][CH2:13][C:14]([CH3:15])=O)=O.[NH2:1][c:2]1[cH:3][cH:4][c:5]([I:6])[cH:7][c:8]1[F:9]>>[n:1]1(-[c:2]2[cH:3][cH:4][c:5]([I:6])[cH:7][c:8]2[F:9])[c:11]([CH3:10])[cH:12][cH:13][c:14]1[CH3:15],O=[C:2]([CH3:1])[CH2:3][CH2:4][C:5](=O)[CH3:6].[NH2:7][c:8]1[cH:9][cH:10][c:11]([I:12])[cH:13][c:14]1[F:15]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH3:6])[n:7]1-[c:8]1[cH:9][cH:10][c:11]([I:12])[cH:13][c:14]1[F:15],[CH3:1][C:2](=[O:3])[CH2:4][CH2:5][C:6]([CH3:7])=[O:8].[NH2:9][c:10]1[cH:11][cH:12][c:13]([cH:15][c:16]1[F:17])[I:14]>>[cH:4]1[cH:5][c:6]([CH3:7])[n:9]([c:2]1[CH3:1])-[c:10]2[c:16]([F:17])[cH:15][c:13]([cH:12][cH:11]2)[I:14],True,0.934876646703766,0,typical
CC1(CO)COC1.Cc1ccc(S(=O)(=O)Cl)cc1>>Cc1ccc(S(=O)(=O)OCC2(C)COC2)cc1,[CH3:1][C:2]1([CH2:3][OH:4])[CH2:5][O:6][CH2:7]1.[CH3:8][c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])([Cl:15])=[O:16])[cH:17][cH:18]1>>[CH3:1][C:2]1([CH2:3][O:4][S:13]([c:12]2[cH:11][cH:10][c:9]([CH3:8])[cH:18][cH:17]2)(=[O:14])=[O:16])[CH2:5][O:6][CH2:7]1,[CH3:1][C:2]1([CH2:3][OH:4])[CH2:5][O:6][CH2:7]1.[CH3:8][c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])(Cl)=[O:16])[cH:17][cH:18]1>>[CH3:1][C:2]1([CH2:3][O:4][S:13]([c:12]2[cH:11][cH:10][c:9]([CH3:8])[cH:18][cH:17]2)(=[O:14])=[O:16])[CH2:5][O:6][CH2:7]1,[OH:9][CH2:10][C:11]1([CH3:12])[CH2:13][O:14][CH2:15]1.Cl[S:6]([c:5]1[cH:4][cH:3][c:2]([CH3:1])[cH:17][cH:16]1)(=[O:7])=[O:8]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6](=[O:7])(=[O:8])[O:9][CH2:10][C:11]2([CH3:12])[CH2:13][O:14][CH2:15]2)[cH:16][cH:17]1,[CH2:5]1[C:2]([CH2:7][O:6]1)([CH3:1])[CH2:3][OH:4].[cH:10]1[cH:11][c:12]([cH:17][cH:18][c:9]1[CH3:8])[S:13](=[O:14])(=[O:15])[Cl:16]>>[CH2:5]1[O:6][CH2:7][C:2]1([CH2:3][O:4][S:13](=[O:14])(=[O:15])[c:12]2[cH:17][cH:18][c:9]([cH:10][cH:11]2)[CH3:8])[CH3:1],True,0.4090071995054918,0,typical
Brc1ccccc1.O=C1CCC(=O)O1>>O=C(O)CCC(=O)c1ccc(Br)cc1,[Br:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.[O:8]=[C:9]1[CH2:10][CH2:11][C:13](=[O:14])[O:12]1>>[Br:1][c:2]1[cH:3][cH:4][c:5]([C:9](=[O:8])[CH2:10][CH2:11][C:13]([OH:12])=[O:14])[cH:6][cH:7]1,[Br:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.[O:14]=[C:13]1[CH2:11][CH2:10][C:9](=[O:8])[O:12]1>>[Br:1][c:2]1[cH:3][cH:4][c:5]([C:9](=[O:8])[CH2:10][CH2:11][C:13]([OH:12])=[O:14])[cH:6][cH:7]1,[cH:8]1[cH:9][cH:10][c:11]([Br:12])[cH:13][cH:14]1.[O:1]=[C:2]1[O:3][C:6](=[O:7])[CH2:5][CH2:4]1>>[O:1]=[C:2]([OH:3])[CH2:4][CH2:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([Br:12])[cH:13][cH:14]1,[O:8]=[C:9]1[CH2:10][CH2:11][C:12](=[O:13])[O:14]1.[cH:4]1[cH:3][c:2]([cH:7][cH:6][cH:5]1)[Br:1]>>[cH:3]1[cH:4][c:5]([cH:6][cH:7][c:2]1[Br:1])[C:9](=[O:8])[CH2:10][CH2:11][C:12](=[O:13])[OH:14],True,0.3471969995108797,0,typical
COC(C)N1C(=O)OC(c2ccccc2)C1c1ccccc1>>C=CN1C(=O)OC(c2ccccc2)C1c1ccccc1,[O:1]=[C:2]1[N:3]([CH:4]([O:5][CH3:6])[CH3:7])[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:22]1>>[O:1]=[C:2]1[N:3]([CH:4]=[CH2:7])[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:22]1,[O:1]=[C:2]1[N:3]([CH:4](OC)[CH3:7])[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:22]1>>[O:1]=[C:2]1[N:3]([CH:4]=[CH2:7])[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:22]1,CO[CH:2]([CH3:1])[N:3]1[C:4](=[O:5])[O:6][CH:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH:14]1[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH2:1]=[CH:2][N:3]1[C:4](=[O:5])[O:6][CH:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH:14]1[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,[cH:9]1[cH:8][c:7]([cH:12][cH:11][cH:10]1)[CH:6]2[N:5]([C:21](=[O:22])[O:20][CH:13]2[c:14]3[cH:19][cH:18][cH:17][cH:16][cH:15]3)[CH:3]([CH3:4])[O:2][CH3:1]>>[cH:15]1[cH:16][cH:17][cH:18][cH:19][c:14]1[CH:13]2[O:20][C:21]([N:5]([CH:3]=[CH2:4])[CH:6]2[c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)=[O:22],False,0.9494223049148056,0,typical
II.O=C1C=CCCC1>>O=C1CCCC=C1I,[I:8][I:9].[O:1]=[C:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH2:7]1>>[O:1]=[C:2]1[C:3]([I:9])=[CH:4][CH2:5][CH2:6][CH2:7]1,[I:9]I.[O:1]=[C:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH2:7]1>>[O:1]=[C:2]1[C:3]([I:9])=[CH:4][CH2:5][CH2:6][CH2:7]1,I[I:8].[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][CH:6]=[CH:7]1>>[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][CH:6]=[C:7]1[I:8],[CH2:5]1[CH2:6][CH2:7][CH:8]=[CH:9][C:4]1=[O:3].[I:1][I:2]>>[CH:8]1=[C:9]([C:4]([CH2:5][CH2:6][CH2:7]1)=[O:3])[I:1],False,0.4350327319618525,0,typical
C=CC(=O)OC.CC=O>>C=C(C(=O)OC)C(C)O,[CH2:4]=[CH:5][C:6]([O:7][CH3:8])=[O:9].[CH3:1][CH:2]=[O:3]>>[CH3:1][CH:2]([OH:3])[C:5](=[CH2:4])[C:6]([O:7][CH3:8])=[O:9],[CH2:4]=[CH:5][C:6]([O:7][CH3:8])=[O:9].[CH3:1][CH:2]=[O:3]>>[CH3:1][CH:2]([OH:3])[C:5](=[CH2:4])[C:6]([O:7][CH3:8])=[O:9],[CH2:1]=[CH:2][C:3](=[O:4])[O:5][CH3:6].[CH:7]([CH3:8])=[O:9]>>[CH2:1]=[C:2]([C:3](=[O:4])[O:5][CH3:6])[CH:7]([CH3:8])[OH:9],[CH2:9]=[CH:8][C:6]([O:5][CH3:4])=[O:7].[O:3]=[CH:2][CH3:1]>>[C:8](=[CH2:9])([CH:2]([OH:3])[CH3:1])[C:6]([O:5][CH3:4])=[O:7],True,0.9953756924643912,0,typical
CC(=O)OC(C)=O.NCCOCCO>>CC(=O)NCCOCCO,[CH3:8][C:9]([O:10][C:11]([CH3:12])=[O:13])=[O:14].[OH:1][CH2:2][CH2:3][O:4][CH2:5][CH2:6][NH2:7]>>[OH:1][CH2:2][CH2:3][O:4][CH2:5][CH2:6][NH:7][C:11]([CH3:12])=[O:13],CC(O[C:11]([CH3:12])=[O:13])=O.[OH:1][CH2:2][CH2:3][O:4][CH2:5][CH2:6][NH2:7]>>[OH:1][CH2:2][CH2:3][O:4][CH2:5][CH2:6][NH:7][C:11]([CH3:12])=[O:13],CC(=O)O[C:2]([CH3:1])=[O:3].[NH2:4][CH2:5][CH2:6][O:7][CH2:8][CH2:9][OH:10]>>[CH3:1][C:2](=[O:3])[NH:4][CH2:5][CH2:6][O:7][CH2:8][CH2:9][OH:10],[C:2](=[O:3])([CH3:1])[O:4][C:5](=[O:7])[CH3:6].[OH:14][CH2:13][CH2:12][O:11][CH2:10][CH2:9][NH2:8]>>[OH:14][CH2:13][CH2:12][O:11][CH2:10][CH2:9][NH:8][C:2](=[O:3])[CH3:1],True,0.614015123136603,0,typical
O=C(Cl)CCl.SCCS>>O=C1CSCCS1,[Cl:5][C:6]([CH2:7][Cl:8])=[O:9].[SH:1][CH2:2][CH2:3][SH:4]>>[S:1]1[CH2:2][CH2:3][S:4][CH2:7][C:6]1=[O:9],Cl[C:6]([CH2:7]Cl)=[O:9].[SH:1][CH2:2][CH2:3][SH:4]>>[S:1]1[CH2:2][CH2:3][S:4][CH2:7][C:6]1=[O:9],Cl[C:2](=[O:1])[CH2:3]Cl.[SH:4][CH2:5][CH2:6][SH:7]>>[O:1]=[C:2]1[CH2:3][S:4][CH2:5][CH2:6][S:7]1,[CH2:4]([C:2]([Cl:3])=[O:1])[Cl:5].[CH2:8]([CH2:7][SH:6])[SH:9]>>[CH2:7]1[CH2:8][S:9][C:2](=[O:1])[CH2:4][S:6]1,False,0.7705235728342713,0,typical
C1COCCN1.CCC(=O)Cl>>CCC(=O)N1CCOCC1,[CH2:6]1[CH2:7][O:8][CH2:9][CH2:10][NH:11]1.[CH3:1][CH2:2][C:3]([Cl:4])=[O:5]>>[CH3:1][CH2:2][C:3](=[O:5])[N:11]1[CH2:6][CH2:7][O:8][CH2:9][CH2:10]1,[CH2:6]1[CH2:7][O:8][CH2:9][CH2:10][NH:11]1.[CH3:1][CH2:2][C:3](Cl)=[O:5]>>[CH3:1][CH2:2][C:3](=[O:5])[N:11]1[CH2:6][CH2:7][O:8][CH2:9][CH2:10]1,[NH:5]1[CH2:6][CH2:7][O:8][CH2:9][CH2:10]1.Cl[C:3]([CH2:2][CH3:1])=[O:4]>>[CH3:1][CH2:2][C:3](=[O:4])[N:5]1[CH2:6][CH2:7][O:8][CH2:9][CH2:10]1,[CH2:1]1[CH2:2][O:3][CH2:4][CH2:5][NH:6]1.[CH2:8]([C:9]([Cl:11])=[O:10])[CH3:7]>>[CH2:2]1[CH2:1][N:6]([CH2:5][CH2:4][O:3]1)[C:9]([CH2:8][CH3:7])=[O:10],True,0.6654762959132313,0,typical
C#CCCCCC.C=C(Cl)Cl>>C=C(Cl)C#CCCCCC,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[CH:7].[Cl:8][C:9]([Cl:10])=[CH2:11]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[C:7][C:9]([Cl:8])=[CH2:11],[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[CH:7].[Cl:8][C:9](Cl)=[CH2:11]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[C:7][C:9]([Cl:8])=[CH2:11],[CH:4]#[C:5][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10].Cl[C:2](=[CH2:1])[Cl:3]>>[CH2:1]=[C:2]([Cl:3])[C:4]#[C:5][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10],[CH2:7]([CH2:6][CH3:5])[CH2:8][CH2:9][C:10]#[CH:11].[Cl:3][C:2]([Cl:4])=[CH2:1]>>[CH2:7]([CH2:6][CH3:5])[CH2:8][CH2:9][C:10]#[C:11][C:2]([Cl:3])=[CH2:1],False,0.5462269746461565,0,typical
Cc1ccc(S(=O)(=O)OC2CCC2)cc1>>Cc1ccc(S(=O)(=O)O)cc1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6]([O:7][CH:8]2[CH2:9][CH2:10][CH2:11]2)(=[O:12])=[O:13])[cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6]([OH:7])(=[O:12])=[O:13])[cH:14][cH:15]1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6]([O:7]C2CCC2)(=[O:12])=[O:13])[cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6]([OH:7])(=[O:12])=[O:13])[cH:14][cH:15]1,C1CC([O:9][S:6]([c:5]2[cH:4][cH:3][c:2]([CH3:1])[cH:11][cH:10]2)(=[O:7])=[O:8])C1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6](=[O:7])(=[O:8])[OH:9])[cH:10][cH:11]1,[O:7]=[S:6](=[O:8])([c:5]1[cH:4][cH:3][c:2]([cH:15][cH:14]1)[CH3:1])[O:9][CH:10]2[CH2:11][CH2:12][CH2:13]2>>[cH:4]1[cH:3][c:2]([cH:15][cH:14][c:5]1[S:6](=[O:8])(=[O:9])[OH:7])[CH3:1],False,0.5380456820553723,0,typical
COCN(Cc1ccccc1)C[Si](C)(C)C.O=C1C=CC(=O)N1c1ccccc1>>CO[Si](C)(C)C.O=C1C2CN(Cc3ccccc3)CC2C(=O)N1c1ccccc1,[CH3:1][O:2][CH2:3][N:4]([CH2:5][Si:6]([CH3:7])([CH3:8])[CH3:9])[CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[O:17]=[C:18]1[CH:19]=[CH:20][C:28](=[O:29])[N:21]1[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:3]1[N:4]([CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:5][CH:20]2[CH:19]1[C:18](=[O:17])[N:21]([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[C:28]2=[O:29].[CH3:1][O:2][Si:6]([CH3:7])([CH3:8])[CH3:9],[CH3:1][O:2][CH2:5][N:4]([CH2:3][Si:6]([CH3:7])([CH3:8])[CH3:9])[CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[O:17]=[C:18]1[CH:19]=[CH:20][C:28](=[O:29])[N:21]1[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:3]1[N:4]([CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:5][CH:20]2[CH:19]1[C:18](=[O:17])[N:21]([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[C:28]2=[O:29].[CH3:1][O:2][Si:6]([CH3:7])([CH3:8])[CH3:9],[CH3:1][O:2][CH2:10][N:11]([CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[CH2:19][Si:3]([CH3:4])([CH3:5])[CH3:6].[O:7]=[C:8]1[CH:9]=[CH:20][C:21](=[O:22])[N:23]1[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1>>[CH3:1][O:2][Si:3]([CH3:4])([CH3:5])[CH3:6].[O:7]=[C:8]1[CH:9]2[CH2:10][N:11]([CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH:20]2[C:21](=[O:22])[N:23]1[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,[CH3:14][Si:13]([CH3:16])([CH3:15])[CH2:12][N:4]([CH2:3][O:2][CH3:1])[CH2:5][c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1.[CH:19]1=[CH:20][C:21](=[O:22])[N:23]([C:18]1=[O:17])[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2>>[CH3:16][Si:13]([CH3:14])([CH3:15])[O:2][CH3:1].[CH:19]12[CH:20]([C:21](=[O:22])[N:23]([C:18]1=[O:17])[c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)[CH2:3][N:4]([CH2:12]2)[CH2:5][c:6]4[cH:11][cH:10][cH:9][cH:8][cH:7]4,False,0.2942731739325763,0,typical
