data_idx,mapped_rxn,template
240172,[CH3:1][C:2](=[O:3])[CH:4]=[CH2:5].[CH3:6][CH2:7][CH2:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][C:2](=[O:3])[CH:4]=[CH:10][CH2:9][CH2:8][CH2:7][CH3:6],C=[C:1].C=[C:2]>>[C:1]=[C:2]
696167,[CH3:2][CH2:3][O:4][C:5](=[O:6])[CH2:7][CH2:8][N:9]([CH3:10])[C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16]([NH:17][CH:18]([CH:19]([CH2:20][CH3:21])[CH2:22][CH3:23])[c:24]2[o:25][c:26]3[cH:27][cH:28][c:29]([F:30])[cH:31][c:32]3[c:33]2[CH3:34])[cH:35][cH:36]1.[OH2:1]>>[OH:1][C:5](=[O:6])[CH2:7][CH2:8][N:9]([CH3:10])[C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16]([NH:17][CH:18]([CH:19]([CH2:20][CH3:21])[CH2:22][CH3:23])[c:24]2[o:25][c:26]3[cH:27][cH:28][c:29]([F:30])[cH:31][c:32]3[c:33]2[CH3:34])[cH:35][cH:36]1,[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
367587,[CH3:16][CH:17]=[C:18]([CH:19]=[CH:20][CH:21]=[O:22])[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1.[F:1][C:2]([F:3])([F:4])[CH:5]=[C:6]1[C:7](=[O:8])[NH:9][c:10]2[c:11]1[cH:12][cH:13][cH:14][cH:15]2>>[F:1][C:2]([F:3])([F:4])[CH:5]1[C:6]2([C:7](=[O:8])[NH:9][c:10]3[c:11]2[cH:12][cH:13][cH:14][cH:15]3)[C:17]2([CH3:16])[C:18]([c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)=[CH:19][CH:20]1[CH:21]2[OH:22],[C:7]=[C:8].[C:3]=[C:4]-[C:5]=[C:6]-[C:2]=[O:1]>>[O:1]-[C:2]1-[C:3]2-[C:4]=[C:5]-[C:6]-1-[C:7]-[C:8]-2
976126,[CH2:1]1[CH2:2][CH2:3][NH:4][CH2:5][CH2:6]1.[Cl:7][CH2:8][CH:9]1[CH2:10][S:11][C:12](=[S:13])[O:14]1>>[CH2:1]1[CH2:2][CH2:3][N:4]([C:12]([S:13][CH2:8][CH:9]2[CH2:10][S:11]2)=[O:14])[CH2:5][CH2:6]1,[N:1].Cl-[C:5]-[C:6]-[O:3]-[C:2](-[S:7])=[S:4]>>[N:1]-[C:2](=[O:3])-[S:4]-[C:5]-[C:6]-[S:7]
596186,[NH2:1][c:2]1[cH:3][c:4]([N+:9]([O-:10])=[O:11])[cH:5][cH:6][c:7]1[F:8].[O:12]=[C:13]1[CH2:14][CH2:15][CH2:16][C:17](=[O:18])[O:19]1>>[NH:1]([c:2]1[cH:3][c:4]([N+:9]([O-:10])=[O:11])[cH:5][cH:6][c:7]1[F:8])[C:13](=[O:12])[CH2:14][CH2:15][CH2:16][C:17](=[O:18])[OH:19],[N:3].O=C-[O:1]-[C:2]=O>>O=C-[O:1].O=[C:2]-[N:3]
606137,[CH2:1]([O:16][CH:13]([C:11]([O:10][CH2:15][CH3:2])=[O:12])[P:19](=[O:20])([O:21][CH2:22][CH3:23])[O:24][CH2:25][CH3:26])[CH:17]=[CH2:18].[CH:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)=[O:14].[OH2:27]>>[CH2:1]=[CH:17][CH2:18][CH:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[C:13]([C:11](=[O:12])[OH:27])=[O:16],[O:2].O=[C:5].C-C-O-[C:1](=O)-[C:3](-[O:4]-[C:8]-[C:7]=[C:6])-P(=O)(-O-C-C)-O-C-C>>O=[C:1](-[O:2])-[C:3](=[O:4])-[C:5]-[C:6]-[C:7]=[C:8]
155779,[Br:8][c:9]1[n:10][c:11]([N+:15]#[C-:16])[cH:12][cH:13][cH:14]1.[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[OH:7].[CH3:25][CH2:26][CH2:27][CH2:28][CH:29]=[O:30].[NH2:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[N:17]([CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[CH:29]([C:16](=[O:7])[NH:15][c:11]1[n:10][c:9]([Br:8])[cH:14][cH:13][cH:12]1)[CH2:28][CH2:27][CH2:26][CH3:25],[N:2].O=[C:3].[C:4]#[N:5].O=[C:1]-[O:6]>>O=[C:1]-[N:2]-[C:3]-[C:4](-[N:5])=[O:6]
132581,[CH3:2][CH2:3][O:4][C:5](=[O:6])[C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([Br:13])[s:14]1.[OH2:1]>>[OH:1][C:5](=[O:6])[C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([Br:13])[s:14]1,[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
71595,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]([O:7][C:8](=[O:9])[CH2:10][c:11]1[cH:12][n:13]([CH3:14])[c:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20]2)[C:21]#[C:22][CH3:23]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:22]=[C:21]1[C:6]2([CH3:23])[O:9][C:8](=[O:7])[CH2:10][C:11]23[CH:12]1[N:13]([CH3:14])[c:15]1[c:16]3[cH:17][cH:18][cH:19][cH:20]1,[c:6]1:[c:10]:[n:9]:[c:8]:[c:7]:1.[C:1]-[C:12]#[C:11]-[C:2](-[C:13])-[O:5]-[C:4]=[O:3]>>[C:1]-[C:2]1(-[O:3]-[C:4]=[O:5])-[C:6]2-[c:7]:[c:8]-[N:9]-[C:10]-2-[C:11]-1=[C:12]-[C:13]
951020,[CH3:1][C:2]([OH:3])=[O:4].[OH:5][C:6]12[CH2:7][O:8][C:9]1=[CH:10][C:11](=[O:12])[N:13]1[CH2:14][CH2:15][CH2:16][CH:17]1[CH2:18]2>>[CH3:1][C:2]([O:3][CH2:7][C:6]12[O:5][C:11](=[O:12])[CH:10]=[C:9]1[N:13]1[CH2:14][CH2:15][CH2:16][CH:17]1[CH2:18]2)=[O:4],[O:4].O=C-[O:1].O=[C:3](-[N:6])-C=[C:5]-O-[C:2]>>O=C-[O:1]-[C:2].O=[C:3](-[O:4])-C=[C:5]-[N:6]
413053,[CH3:1][O:2][CH:3]1[CH2:4][CH:5]2[O:6][C:7](=[O:8])[CH2:9][CH:10]2[C:11](=[CH2:12])[O:13]1.[OH2:14]>>[CH:3]1([OH:13])[CH2:4][CH:5]2[O:6][C:7](=[O:8])[CH2:9][CH:10]2[C:11](=[O:14])[CH2:12]1,[O:5].C-O-[C:2]-[O:1]-[C:4]=[C:3]>>[O:1]-[C:2]-[C:3]-[C:4]=[O:5]
591781,[Cl:1][c:2]1[cH:3][c:4]([CH:12]([C:13](=[O:14])[NH:15][c:16]2[n:17][n:18]([CH2:21][c:22]3[cH:23][c:24]([C:25]([OH:26])=[O:27])[cH:28][cH:29][cH:30]3)[cH:19][cH:20]2)[CH2:31][CH:32]2[CH2:33][CH2:34][CH2:35][CH2:36]2)[cH:5][cH:6][c:7]1[S:8](=[O:9])(=[O:10])[CH3:11].[Cl:37][C:38]([C:39]([Cl:40])=[O:41])=[O:42]>>[Cl:1][c:2]1[cH:3][c:4]([CH:12]([C:13](=[O:14])[NH:15][c:16]2[n:17][n:18]([CH2:21][c:22]3[cH:23][c:24]([C:25](=[O:27])[Cl:37])[cH:28][cH:29][cH:30]3)[cH:19][cH:20]2)[CH2:31][CH:32]2[CH2:33][CH2:34][CH2:35][CH2:36]2)[cH:5][cH:6][c:7]1[S:8](=[O:9])(=[O:10])[CH3:11],O-[C:1]=O.Cl-C(=O)-C(=O)-[Cl:2]>>O=[C:1]-[Cl:2]
281372,[C:1]([c:2]1[cH:3][n:4][cH:5][cH:6][cH:7]1)([O:9][CH2:8][CH3:10])=[O:11].[CH3:12][C:13]#[N:14]>>[C:1]([c:2]1[cH:3][n:4][cH:5][cH:6][cH:7]1)(=[O:11])[CH2:12][C:13]#[N:14],N#C-[C:1].C-C-O-[C:2]=O>>N#C-[C:1]-[C:2]=O
786909,[CH3:2][O:3][C:4](=[O:5])[CH:6]([CH2:7][c:8]1[cH:9][cH:10][c:11]([Cl:12])[c:13]([Cl:14])[cH:15]1)[NH:16][C:17](=[O:18])[c:19]1[cH:20][cH:21][c:22]([Cl:23])[cH:24][c:25]1[NH:26][S:27](=[O:28])(=[O:29])[c:30]1[cH:31][cH:32][cH:33][c:34]2[n:35][s:36][n:37][c:38]12.[OH2:1]>>[OH:1][C:4](=[O:5])[CH:6]([CH2:7][c:8]1[cH:9][cH:10][c:11]([Cl:12])[c:13]([Cl:14])[cH:15]1)[NH:16][C:17](=[O:18])[c:19]1[cH:20][cH:21][c:22]([Cl:23])[cH:24][c:25]1[NH:26][S:27](=[O:28])(=[O:29])[c:30]1[cH:31][cH:32][cH:33][c:34]2[n:35][s:36][n:37][c:38]12,[O:2].C-O-[C:1]=O>>O=[C:1]-[O:2]
671516,[C:1]([C:2]([C:3](=[O:7])[O:8][CH3:9])([CH2:10][C:11]#[C:12][c:13]1[cH:22][cH:21][cH:25][cH:24][cH:23]1)[CH2:14][CH:15]=[CH:16][CH:17]1[CH:18]([c:20]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[O:19]1)(=[O:4])[O:5][CH3:6]>>[C:1]([C:2]1([C:3](=[O:7])[O:8][CH3:9])[CH2:10][C:11]2([C:12]([c:13]3[cH:22][cH:21][cH:25][cH:24][cH:23]3)=[O:19])[CH:15]([CH2:14]1)[CH:16]2[CH:17]=[CH:18][c:20]1[cH:26][cH:27][cH:28][cH:29][cH:30]1)(=[O:4])[O:5][CH3:6],[C:2]#[C:3].[C:4]=[C:5]-[C:6]1-[O:1]-[C:7]-1-c>>[O:1]=[C:2]-[C:3]1-[C:4]-[C:5]-1-[C:6]=[C:7]-c
1046396,[CH3:2][O:3][C:4](=[O:5])[CH2:6][CH:7]1[NH:8][c:9]2[cH:10][cH:11][c:12]([C:20](=[O:21])[NH:22][CH2:23][c:24]3[cH:25][c:26]4[cH:27][cH:28][cH:29][cH:30][c:31]4[nH:32]3)[cH:13][c:14]2[CH2:15][N:16]([CH3:17])[C:18]1=[O:19].[OH2:1]>>[OH:1][C:4](=[O:5])[CH2:6][CH:7]1[NH:8][c:9]2[cH:10][cH:11][c:12]([C:20](=[O:21])[NH:22][CH2:23][c:24]3[cH:25][c:26]4[cH:27][cH:28][cH:29][cH:30][c:31]4[nH:32]3)[cH:13][c:14]2[CH2:15][N:16]([CH3:17])[C:18]1=[O:19],[O:2].C-O-[C:1]=O>>O=[C:1]-[O:2]
1038228,[CH3:1][C:2](=[O:3])[CH:4]=[CH:5][CH:6]=[O:7].[CH:8]1([CH:16]([OH:17])[CH2:18][OH:19])[O:9][C:10](=[O:11])[C:12]([OH:13])=[C:14]1[OH:15]>>[CH3:1][c:2]1[cH:4][cH:5][c:6]([C:12]2([OH:13])[C:10](=[O:11])[O:9][CH:8]3[C:14]2([OH:15])[O:19][CH2:18][CH:16]3[OH:17])[o:7]1,[O:1].[C:2]=[C:3].O=[C:7]-[C:6]=[C:5]-[C:4]=[O:8]>>[O:1]-[C:2]-[C:3]-[c:4]1:[c:5]:[c:6]:[c:7]:[o:8]:1
821356,[CH2:1]=[CH:2][CH2:3][O:4][c:5]1[cH:6][c:7]2[c:8]([cH:9][cH:10][c:11](=[O:12])[o:13]2)[cH:14][cH:15]1>>[CH2:1]([CH:2]=[CH2:3])[c:6]1[c:5]([OH:4])[cH:15][cH:14][c:8]2[c:7]1[o:13][c:11](=[O:12])[cH:10][cH:9]2,[C:3]=[C:2]-[C:1]-[O:5]-c:[c:4]>>[C:1]=[C:2]-[C:3]-[c:4]:c-[O:5]
81433,[C:12]([CH3:13])([O:14][CH2:15][CH3:16])([O:17][CH2:18][CH3:19])[O:20][CH2:21][CH3:22].[C:1]12([NH2:11])[CH2:2][CH:3]3[CH2:4][CH:5]([CH2:6][CH:7]([CH2:8]1)[CH2:9]3)[CH2:10]2.[CH:23]1([NH2:29])[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]1>>[C:1]12([NH:11][C:12]([CH3:13])=[N:29][CH:23]3[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]3)[CH2:2][CH:3]3[CH2:4][CH:5]([CH2:6][CH:7]([CH2:8]1)[CH2:9]3)[CH2:10]2,[N:1].[N:3].C-C-O-[C:2](-O-C-C)-O-C-C>>[N:1]-[C:2]=[N:3]
226049,[C-:6]#[O+:7].[CH3:1][CH2:2][C:3]#[CH:4].[F:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[I:15].[SH-:5]>>[CH3:1][CH2:2][c:3]1[cH:4][c:6](=[O:7])[c:14]2[cH:9][cH:10][cH:11][cH:12][c:13]2[s:5]1,[S:5].[C:2]#[O:1].[C:3]#[C:4].F-[c:8]:[c:7](-I):[c:6]>>[O:1]=[c:2]1:[c:3]:[c:4]:[s:5]:[c:6]:[c:7]:1:[c:8]
147507,[CH3:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[cH:8][n:9]([CH:10]2[CH2:11][CH2:12]2)[c:13]2[c:14]([F:15])[c:16]([F:17])[c:18]([F:19])[c:20]([CH3:21])[c:22]2[c:23]1=[O:24].[OH2:1]>>[OH:1][C:5](=[O:6])[c:7]1[cH:8][n:9]([CH:10]2[CH2:11][CH2:12]2)[c:13]2[c:14]([F:15])[c:16]([F:17])[c:18]([F:19])[c:20]([CH3:21])[c:22]2[c:23]1=[O:24],[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
339745,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([N:9]2[CH2:10][CH2:11][N:12]([C:15](=[O:16])[CH:17]([CH2:18][CH:19]([CH3:20])[CH3:21])[CH:22]3[C:23](=[O:29])[O:24][C:25]([CH3:27])([CH3:28])[O:26]3)[CH2:13][CH2:14]2)[cH:7][cH:8]1.[NH2:30][OH:31]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([N:9]2[CH2:10][CH2:11][N:12]([C:15](=[O:16])[CH:17]([CH2:18][CH:19]([CH3:20])[CH3:21])[CH:22]([C:23](=[O:29])[NH:30][OH:31])[OH:26])[CH2:13][CH2:14]2)[cH:7][cH:8]1,[N:3].C-C(-C)(-[O:1])-O-[C:2]=O>>[O:1].O=[C:2]-[N:3]
373996,[CH3:15][CH2:16][OH:17].[O:1]=[C:2]1[O:3][C:4](=[O:11])[CH:5]2[CH2:6][CH:7]=[CH:8][CH2:9][CH:10]12.[OH:12][CH2:13][CH3:14]>>[O:1]=[C:2]([CH:10]1[CH:5]([C:4](=[O:11])[O:17][CH2:16][CH3:15])[CH2:6][CH:7]=[CH:8][CH2:9]1)[O:12][CH2:13][CH3:14],[O:4].[O:2].O=[C:1]-O-[C:3]=O>>O=[C:1]-[O:2].O=[C:3]-[O:4]
1054315,[O:8]=[C:9]([c:10]1[cH:11][cH:12][cH:13][c:14]([Cl:15])[cH:16]1)[O:17][OH:18].[OH:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][o:7]1>>[O:1]1[CH2:2][C:3](=[O:7])[CH:4]=[CH:5][CH:6]1[OH:18],Cl-c1:c:c:c:c(-C(=O)-O-[O:1]):c:1.[O:7]-C-[c:5]1:[c:4]:[c:3]:[c:2]:[o:6]:1>>[O:1]-[C:2]1-[C:3]=[C:4]-[C:5](=[O:6])-C-[O:7]-1
771031,[CH3:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1.[OH2:1]>>[OH:1][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH2:13][CH2:14][c:15]1[cH:16][cH:17][c:18]2[o:19][c:20](-[c:24]3[n:25][c:26]([C:29]([CH3:30])([CH3:31])[CH3:32])[cH:27][s:28]3)[cH:21][c:22]2[cH:23]1,[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
562767,[CH3:1][O:2][NH:3][C:4](=[O:5])[CH:6]1[O:7][C:8]([CH3:9])([CH3:10])[O:11][CH:12]1[CH:13]=[CH:14][CH2:15][CH2:16][C:17](=[O:18])[O:19][CH3:20]>>[CH3:1][O:2][N:3]1[C:4](=[O:5])[CH:6]2[O:7][C:8]([CH3:9])([CH3:10])[O:11][CH:12]2[CH:13]1[CH:14]1[CH2:15][CH2:16][C:17](=[O:18])[O:19]1,[N:4].C-[O:1]-C=O.[C:2]=[C:3]>>O=C-[O:1]-[C:2]-[C:3]-[N:4]
117472,[CH3:2][O:3][C:4](=[O:5])[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][n:13]1[c:14]2[cH:15][c:16]([N+:23]([O-:24])=[O:25])[cH:17][cH:18][c:19]2[o:20][c:21]1=[O:22].[OH2:1]>>[OH:1][C:4](=[O:5])[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][n:13]1[c:14]2[cH:15][c:16]([N+:23]([O-:24])=[O:25])[cH:17][cH:18][c:19]2[o:20][c:21]1=[O:22],[O:2].C-O-[C:1]=O>>O=[C:1]-[O:2]
979539,[CH3:1][c:2]1[cH:3][cH:4][c:5]([N+:9]([O-:10])=[O:11])[cH:6][c:7]1[OH:8].[CH4:12]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([N+:9]([O-:10])=[O:11])[cH:6][c:7]1[O:8][CH3:12],[C:1].[O:2]-c>>[C:1]-[O:2]-c
30395,[C-:22]#[N+:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[NH2:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1.[O:14]=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1.[OH:1][C:2]([C:3]([F:4])([S:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[F:12])=[O:13]>>[O:1]=[C:22]([CH:15]([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[N:30]([C:2]([C:3]([F:4])([S:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[F:12])=[O:13])[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)[NH:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,[N:2].O=[C:3].[C:4]#[N:5].O=[C:1]-[O:6]>>O=[C:1]-[N:2]-[C:3]-[C:4](-[N:5])=[O:6]
137430,[C-:1]#[O+:2].[CH3:14][CH2:15][C:16]#[C:17][c:18]1[c:19]([OH:20])[cH:21][cH:22][c:23]([N+:25]([O-:26])=[O:27])[cH:24]1.[CH3:3][C:4](=[O:5])[O:6][c:7]1[cH:8][cH:9][c:10]([I:11])[cH:12][cH:13]1>>[C:1](=[O:2])([c:10]1[cH:9][cH:8][c:7]([O:6][C:4]([CH3:3])=[O:5])[cH:13][cH:12]1)[c:17]1[c:16]([CH2:15][CH3:14])[o:20][c:19]2[c:18]1[cH:24][c:23]([N+:25]([O-:26])=[O:27])[cH:22][cH:21]2,I-[c:3].[C:2]#[O:1].[O:6]-[c:7]:[c:8]-[C:4]#[C:5]>>[O:1]=[C:2](-[c:3])-[c:4]1:[c:5]:[o:6]:[c:7]:[c:8]:1
752493,[CH2:1]([CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[N:9]1[CH2:10][CH2:11][CH:12]([NH:15][c:16]2[nH:17][c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]3[n:24]2)[CH2:13][CH2:14]1.[CH3:25][CH:26]([Cl:27])[c:28]1[cH:29][cH:30][c:31]([F:32])[cH:33][cH:34]1>>[CH2:1]([CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[N:9]1[CH2:10][CH2:11][CH:12]([NH:15][c:16]2[n:17][c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]3[n:24]2[CH:26]([CH3:25])[c:28]2[cH:29][cH:30][c:31]([F:32])[cH:33][cH:34]2)[CH2:13][CH2:14]1,[n:1].Cl-[C:2]>>[n:1]-[C:2]
100088,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][CH2:7][S:8][CH3:9])[NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17].[I:18][CH2:19][CH:20]=[CH2:21]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][CH2:7][S:8][CH2:19][CH:20]=[CH2:21])[NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17],C-[S:1].I-[C:2]>>[S:1]-[C:2]
223008,[CH2:1]=[CH:2][CH2:3][O:4][c:5]1[cH:6][cH:7][c:8]([N+:11]([O-:12])=[O:13])[cH:9][cH:10]1>>[CH2:1]([CH:2]=[CH2:3])[c:10]1[c:5]([OH:4])[cH:6][cH:7][c:8]([N+:11]([O-:12])=[O:13])[cH:9]1,[C:3]=[C:2]-[C:1]-[O:5]-c:[c:4]>>[C:1]=[C:2]-[C:3]-[c:4]:c-[O:5]
